date,completion_rate
89739,0.34
89740,1.17
89741,1.08
89742,1.69
89743,0.21
89744,1.47
89745,0.25
89746,1.92
89747,1.94
89748,1.67
89749,0.31
89750,1.23
89751,0.41
89752,1.6
89753,1.87
89754,0.93
89755,1.65
89756,0.24
89757,1.89
89758,1.98
89759,1.35
89760,0.06
89761,1.09
89762,1.67
89763,0.86
89764,0.02
89765,1.34
89766,0.25
89767,1.6
89768,1.17
89769,1.77
89770,0.18
89771,1.29
89772,1.65
89773,0.47
89774,1.05
89775,0.15
89776,0.27
89777,0.97
89778,0.16
89779,1.87
89780,0.29
89781,1.0
89782,0.37
89783,1.18
89784,1.59
89785,1.56
89786,1.77
89787,0.65
89788,1.75
89789,1.67
89790,1.17
89791,0.07
89792,0.49
89793,0.96
89794,0.41
89795,0.3
89796,0.23
89797,0.69
89798,1.06
89799,0.2
89800,0.43
89801,1.04
89802,0.39
89803,1.05
89804,1.34
89805,1.67
89806,0.95
89807,1.76
89808,0.68
89809,0.74
89810,1.61
89811,1.52
89812,1.04
89813,0.83
89814,1.51
89815,1.74
89816,0.84
89817,1.37
89818,0.02
89819,1.38
89820,1.08
89821,1.52
89822,1.09
89823,0.37
89824,1.22
89825,1.79
89826,0.02
89827,0.55
89828,0.25
89829,0.39
89830,1.66
89831,0.9
89832,0.66
89833,1.05
89834,0.26
89835,1.09
89836,1.17
89837,1.19
89838,0.39
89839,0.12
89840,1.47
89841,1.99
89842,1.71
89843,0.11
89844,0.61
89845,1.55
89846,1.6
89847,0.52
89848,1.68
89849,1.26
89850,1.53
89851,0.58
89852,1.87
89853,1.66
89854,1.09
89855,0.76
89856,0.11
89857,1.25
89858,1.43
89859,1.71
89860,0.62
89861,1.45
89862,1.87
89863,1.79
89864,0.67
89865,0.18
89866,0.0
89867,0.7
89868,1.68
89869,1.05
89870,1.22
89871,1.79
89872,1.5
89873,0.49
89874,0.27
89875,0.09
89876,1.2
89877,0.17
89878,0.99
89879,0.94
89880,0.41
89881,0.97
89882,0.38
89883,1.69
89884,1.87
89885,0.14
89886,1.97
89887,0.44
89888,0.35
89889,0.14
89890,1.09
89891,1.58
89892,1.53
89893,1.55
89894,0.85
89895,0.13
89896,1.58
89897,0.3
89898,1.87
89899,0.13
89900,0.69
89901,0.6
89902,0.39
89903,0.15
89904,0.59
89905,1.95
89906,1.38
89907,1.83
89908,1.96
89909,0.23
89910,1.63
89911,0.68
89912,0.91
89913,0.38
89914,0.93
89915,0.92
89916,0.65
89917,0.27
89918,1.37
89919,0.04
89920,0.84
89921,0.38
89922,0.28
89923,1.59
89924,0.65
89925,1.45
89926,0.57
89927,0.78
89928,1.08
89929,1.28
89930,1.97
89931,0.05
89932,1.95
89933,0.69
89934,1.07
89935,1.68
89936,0.35
89937,1.12
89938,0.91
89939,0.04
89940,0.09
89941,1.9
89942,1.77
89943,0.07
89944,0.64
89945,1.35
89946,1.6
89947,1.47
89948,1.97
89949,0.03
89950,0.58
89951,1.74
89952,1.99
89953,0.99
89954,0.63
89955,0.12
89956,0.46
89957,1.74
89958,1.63
89959,0.5
89960,1.45
89961,0.36
89962,1.17
89963,1.34
89964,1.79
89965,0.02
89966,0.87
89967,0.79
89968,0.5
89969,0.48
89970,0.23
89971,0.76
89972,0.4
89973,0.95
89974,0.65
89975,0.25
89976,1.7
89977,0.97
89978,1.16
89979,1.35
89980,1.4
89981,1.82
89982,0.01
89983,0.21
89984,0.14
89985,0.31
89986,1.36
89987,1.91
89988,1.47
89989,1.04
89990,0.38
89991,0.82
89992,1.56
89993,1.27
89994,0.99
89995,0.15
89996,0.46
89997,1.88
89998,1.34
89999,1.11
90000,0.7
90001,0.36
90002,0.26
90003,1.96
90004,0.21
90005,1.97
90006,1.08
90007,1.41
90008,0.69
90009,1.24
90010,0.55
90011,1.43
90012,1.46
90013,1.81
90014,1.88
90015,1.53
90016,1.16
90017,0.78
90018,0.93
90019,0.44
90020,0.64
90021,0.93
90022,1.99
90023,1.78
90024,0.2
90025,1.54
90026,0.22
90027,0.85
90028,1.0
90029,0.98
90030,0.65
90031,1.21
90032,1.42
90033,0.98
90034,0.17
90035,0.02
90036,0.16
90037,0.43
90038,1.45
90039,1.72
90040,0.25
90041,1.64
90042,1.18
90043,1.69
90044,1.4
90045,0.03
90046,1.88
90047,0.74
90048,0.76
90049,0.82
90050,0.33
90051,0.46
90052,0.74
90053,1.58
90054,0.34
90055,1.93
90056,1.14
90057,1.5
90058,0.39
90059,0.1
90060,0.05
90061,1.73
90062,1.26
90063,1.17
90064,1.25
90065,1.83
90066,1.58
90067,1.78
90068,1.66
90069,0.99
90070,1.11
90071,1.55
90072,0.56
90073,1.74
90074,1.97
90075,0.11
90076,1.28
90077,1.57
90078,0.5
90079,0.56
90080,1.49
90081,0.56
90082,1.88
90083,0.53
90084,1.11
90085,0.06
90086,1.88
90087,0.38
90088,0.76
90089,0.9
90090,1.76
90091,1.2
90092,0.01
90093,0.39
90094,1.43
90095,1.98
90096,1.11
90097,0.92
90098,0.94
90099,0.85
90100,0.89
90101,1.38
90102,0.99
90103,0.97
90104,1.88
90105,1.11
90106,0.74
90107,1.75
90108,0.24
90109,0.61
90110,1.63
90111,0.92
90112,0.22
90113,0.04
90114,1.43
90115,1.84
90116,1.01
90117,1.67
90118,1.97
90119,1.1
90120,0.38
90121,0.55
90122,1.63
90123,1.15
90124,1.15
90125,1.57
90126,0.44
90127,0.46
90128,1.59
90129,1.21
90130,0.44
90131,0.04
90132,1.65
90133,1.94
90134,1.53
90135,1.78
90136,1.7
90137,1.82
90138,1.82
90139,1.46
90140,0.91
90141,0.21
90142,1.81
90143,1.78
90144,1.98
90145,0.02
90146,0.67
90147,1.64
90148,1.79
90149,0.59
90150,0.13
90151,1.34
90152,0.29
90153,0.52
90154,1.32
90155,0.72
90156,0.27
90157,1.51
90158,0.81
90159,1.13
90160,1.73
90161,0.76
90162,1.87
90163,0.72
90164,0.04
90165,0.82
90166,1.04
90167,1.63
90168,1.84
90169,1.61
90170,1.61
90171,0.91
90172,0.53
90173,0.81
90174,1.74
90175,1.92
90176,0.98
90177,1.03
90178,0.3
90179,1.64
90180,1.03
90181,1.39
90182,0.65
90183,1.79
90184,1.96
90185,1.66
90186,1.67
90187,0.84
90188,0.59
90189,0.77
90190,0.78
90191,1.89
90192,0.55
90193,1.89
90194,0.7
90195,0.61
90196,1.19
90197,0.95
90198,0.78
90199,1.91
90200,1.54
90201,1.68
90202,1.09
90203,0.44
90204,1.92
90205,1.6
90206,1.59
90207,1.92
90208,0.05
90209,1.8
90210,1.07
90211,0.5
90212,0.06
90213,0.63
90214,0.68
90215,0.43
90216,1.79
90217,1.98
90218,1.75
90219,0.34
90220,0.81
90221,1.03
90222,0.23
90223,1.14
90224,0.98
90225,0.95
90226,0.74
90227,1.25
90228,0.98
90229,1.74
90230,1.23
90231,1.18
90232,1.27
90233,0.25
90234,1.1
90235,0.91
90236,0.28
90237,0.43
90238,0.19
90239,1.42
90240,0.18
90241,0.81
90242,0.77
90243,0.84
90244,0.33
90245,1.95
90246,1.31
90247,0.43
90248,1.73
90249,1.9
90250,1.25
90251,0.28
90252,0.74
90253,0.51
90254,1.14
90255,0.83
90256,1.19
90257,1.51
90258,0.79
90259,1.68
90260,0.48
90261,0.91
90262,1.79
90263,1.81
90264,0.29
90265,1.55
90266,1.99
90267,0.88
90268,0.25
90269,1.32
90270,1.65
90271,0.99
90272,1.66
90273,0.68
90274,1.54
90275,0.91
90276,0.99
90277,0.96
90278,1.38
90279,1.36
90280,1.61
90281,0.69
90282,1.56
90283,1.49
90284,0.64
90285,1.8
90286,0.69
90287,1.65
90288,1.35
90289,0.19
90290,1.54
90291,0.77
90292,0.47
90293,1.72
90294,1.95
90295,0.97
90296,1.7
90297,1.12
90298,1.2
90299,1.77
90300,1.79
90301,1.85
90302,0.73
90303,0.24
90304,1.99
90305,0.77
90306,1.42
90307,0.85
90308,0.11
90309,0.8
90310,0.54
90311,1.16
90312,1.93
90313,1.52
90314,0.35
90315,1.29
90316,1.29
90317,0.84
90318,1.86
90319,0.4
90320,0.13
90321,1.16
90322,1.97
90323,1.53
90324,1.32
90325,0.25
90326,1.75
90327,0.7
90328,0.38
90329,1.19
90330,1.99
90331,0.64
90332,0.28
90333,0.13
90334,0.31
90335,0.43
90336,1.03
90337,0.27
90338,0.41
90339,1.6
90340,0.21
90341,0.07
90342,0.43
90343,1.81
90344,0.95
90345,0.17
90346,0.65
90347,1.25
90348,0.27
90349,0.24
90350,1.59
90351,1.06
90352,1.49
90353,1.5
90354,0.08
90355,1.17
90356,0.85
90357,0.11
90358,0.19
90359,1.91
90360,1.05
90361,0.01
90362,0.71
90363,0.15
90364,0.29
90365,1.08
90366,1.95
90367,0.3
90368,1.89
90369,1.8
90370,0.26
90371,0.26
90372,1.81
90373,0.45
90374,1.45
90375,1.61
90376,1.87
90377,0.26
90378,0.74
90379,1.58
90380,0.64
90381,0.26
90382,0.82
90383,0.18
90384,0.92
90385,1.69
90386,1.99
90387,0.29
90388,1.72
90389,0.3
90390,1.91
90391,1.89
90392,0.11
90393,0.32
90394,1.19
90395,1.44
90396,1.54
90397,1.51
90398,1.56
90399,0.73
90400,1.7
90401,1.08
90402,0.71
90403,0.68
90404,0.82
90405,0.25
90406,0.29
90407,1.92
90408,0.17
90409,0.39
90410,0.7
90411,1.97
90412,1.37
90413,1.89
90414,1.87
90415,1.62
90416,0.61
90417,0.12
90418,0.04
90419,0.72
90420,0.93
90421,1.39
90422,0.39
90423,0.69
90424,1.58
90425,0.3
90426,1.3
90427,0.27
90428,0.46
90429,0.81
90430,1.89
90431,1.0
90432,0.84
90433,0.58
90434,1.4
90435,0.04
90436,0.78
90437,1.87
90438,0.02
90439,1.23
90440,1.14
90441,0.68
90442,0.45
90443,0.46
90444,1.35
90445,0.32
90446,1.33
90447,1.92
90448,1.32
90449,1.36
90450,1.8
90451,0.35
90452,1.39
90453,1.08
90454,0.43
90455,0.88
90456,0.44
90457,1.1
90458,1.31
90459,0.02
90460,0.07
90461,1.13
90462,1.17
90463,0.77
90464,1.49
90465,0.35
90466,1.79
90467,0.69
90468,0.73
90469,0.19
90470,0.61
90471,0.63
90472,1.12
90473,1.49
90474,0.43
90475,1.32
90476,1.55
90477,0.17
90478,1.47
90479,0.76
90480,1.25
90481,1.72
90482,1.19
90483,1.31
90484,1.78
90485,0.15
90486,0.72
90487,1.11
90488,0.23
90489,1.53
90490,0.97
90491,1.36
90492,1.01
90493,0.68
90494,1.36
90495,0.57
90496,0.36
90497,1.07
90498,0.01
90499,1.13
90500,0.42
90501,1.11
90502,0.26
90503,1.29
90504,0.69
90505,0.24
90506,1.9
90507,0.48
90508,1.35
90509,0.71
90510,0.95
90511,0.82
90512,1.99
90513,0.61
90514,0.9
90515,1.85
90516,1.32
90517,0.24
90518,1.17
90519,1.83
90520,0.84
90521,1.27
90522,0.22
90523,0.21
90524,1.06
90525,1.98
90526,1.71
90527,1.0
90528,0.72
90529,1.23
90530,1.41
90531,1.22
90532,0.86
90533,1.72
90534,0.18
90535,0.65
90536,1.71
90537,0.62
90538,1.86
90539,0.1
90540,1.55
90541,0.57
90542,1.79
90543,0.5
90544,0.77
90545,1.94
90546,1.03
90547,1.29
90548,0.78
90549,0.79
90550,1.75
90551,1.11
90552,1.92
90553,0.72
90554,1.11
90555,1.08
90556,1.12
90557,0.9
90558,1.28
90559,0.72
90560,1.82
90561,0.77
90562,1.6
90563,0.82
90564,0.39
90565,0.04
90566,0.38
90567,1.06
90568,0.5
90569,1.52
90570,1.64
90571,1.83
90572,0.95
90573,1.94
90574,0.63
90575,1.49
90576,0.86
90577,0.97
90578,0.31
90579,0.65
90580,1.81
90581,1.24
90582,0.71
90583,0.04
90584,1.22
90585,1.0
90586,1.23
90587,1.09
90588,0.71
90589,0.23
90590,1.23
90591,1.56
90592,1.53
90593,0.55
90594,1.82
90595,1.88
90596,0.94
90597,0.52
90598,1.5
90599,1.32
90600,0.61
90601,1.02
90602,0.36
90603,0.59
90604,0.33
90605,0.35
90606,1.54
90607,1.03
90608,0.05
90609,0.31
90610,0.55
90611,1.97
90612,1.93
90613,1.27
90614,0.44
90615,1.9
90616,1.84
90617,0.37
90618,0.8
90619,0.59
90620,1.41
90621,0.98
90622,1.34
90623,0.75
90624,1.38
90625,0.14
90626,0.88
90627,0.91
90628,0.85
90629,1.15
90630,0.23
90631,0.77
90632,1.87
90633,1.83
90634,0.85
90635,1.13
90636,0.96
90637,0.2
90638,1.47
90639,0.81
90640,0.59
90641,0.04
90642,1.99
90643,0.03
90644,0.15
90645,1.89
90646,0.29
90647,0.99
90648,0.81
90649,1.66
90650,0.81
90651,0.45
90652,1.47
90653,1.4
90654,0.54
90655,1.0
90656,1.45
90657,0.64
90658,1.05
90659,0.83
90660,0.4
90661,0.71
90662,0.73
90663,1.63
90664,0.37
90665,1.19
90666,1.07
90667,0.46
90668,0.22
90669,0.01
90670,1.04
90671,0.98
90672,1.97
90673,0.31
90674,0.55
90675,0.55
90676,0.2
90677,1.11
90678,1.0
90679,1.71
90680,0.8
90681,0.87
90682,1.3
90683,1.04
90684,1.0
90685,1.91
90686,0.22
90687,0.75
90688,0.69
90689,1.02
90690,1.14
90691,0.74
90692,1.7
90693,0.76
90694,1.96
90695,1.26
90696,0.27
90697,1.28
90698,0.63
90699,0.55
90700,0.46
90701,0.39
90702,1.71
90703,0.21
90704,1.2
90705,0.23
90706,0.69
90707,0.05
90708,0.81
90709,0.54
90710,1.06
90711,1.37
90712,1.12
90713,0.45
90714,1.32
90715,0.09
90716,0.84
90717,1.19
90718,1.15
90719,0.01
90720,0.34
90721,0.96
90722,0.47
90723,1.37
90724,1.13
90725,0.29
90726,0.02
90727,0.25
90728,1.1
90729,1.11
90730,1.72
90731,0.58
90732,1.45
90733,1.73
90734,0.71
90735,0.68
90736,0.08
90737,0.25
90738,1.68
90739,0.51
90740,0.99
90741,0.91
90742,1.11
90743,1.04
90744,1.04
90745,0.59
90746,0.63
90747,1.11
90748,1.47
90749,1.56
90750,0.62
90751,0.28
90752,0.76
90753,0.53
90754,0.27
90755,0.99
90756,1.82
90757,0.71
90758,0.72
90759,0.58
90760,1.77
90761,0.28
90762,0.82
90763,1.6
90764,1.07
90765,1.35
90766,1.91
90767,0.57
90768,0.73
90769,0.38
90770,0.45
90771,1.17
90772,0.32
90773,1.52
90774,1.64
90775,1.3
90776,0.97
90777,0.65
90778,1.51
90779,0.25
90780,1.21
90781,0.37
90782,0.09
90783,1.45
90784,0.62
90785,0.9
90786,1.7
90787,1.89
90788,1.14
90789,1.91
90790,0.89
90791,1.44
90792,1.85
90793,0.89
90794,1.42
90795,0.21
90796,0.16
90797,1.54
90798,1.04
90799,1.13
90800,0.66
90801,1.43
90802,0.15
90803,1.88
90804,0.21
90805,1.39
90806,1.61
90807,0.23
90808,0.22
90809,0.8
90810,1.02
90811,0.76
90812,0.02
90813,0.53
90814,1.32
90815,1.3
90816,1.06
90817,1.51
90818,1.85
90819,0.69
90820,0.7
90821,0.87
90822,0.81
90823,0.72
90824,0.17
90825,0.04
90826,0.03
90827,1.73
90828,0.58
90829,0.64
90830,1.01
90831,1.04
90832,1.33
90833,0.63
90834,1.83
90835,0.02
90836,0.99
90837,0.25
90838,1.41
90839,0.71
90840,1.72
90841,0.08
90842,1.57
90843,1.21
90844,0.36
90845,0.47
90846,1.8
90847,0.46
90848,1.68
90849,1.39
90850,1.7
90851,1.45
90852,0.68
90853,1.88
90854,1.24
90855,1.43
90856,0.74
90857,0.23
90858,0.23
90859,0.75
90860,0.39
90861,1.58
90862,1.27
90863,1.42
90864,1.39
90865,0.64
90866,0.96
90867,1.45
90868,0.4
90869,1.07
90870,0.3
90871,0.35
90872,1.53
90873,1.16
90874,1.36
90875,0.15
90876,1.33
90877,0.29
90878,0.42
90879,1.08
90880,0.2
90881,0.55
90882,0.94
90883,0.77
90884,0.12
90885,1.89
90886,0.72
90887,0.06
90888,0.02
90889,1.77
90890,0.08
90891,0.45
90892,1.62
90893,1.93
90894,0.73
90895,0.4
90896,1.25
90897,1.87
90898,1.23
90899,0.09
90900,1.97
90901,0.07
90902,1.09
90903,0.46
90904,0.37
90905,0.9
90906,1.6
90907,0.95
90908,1.21
90909,0.28
90910,1.35
90911,0.31
90912,0.41
90913,0.54
90914,1.33
90915,0.75
90916,0.28
90917,0.82
90918,0.27
90919,0.78
90920,1.15
90921,0.21
90922,1.11
90923,1.06
90924,1.6
90925,1.65
90926,1.66
90927,0.94
90928,1.13
90929,1.26
90930,0.18
90931,0.35
90932,0.0
90933,1.34
90934,0.16
90935,0.02
90936,0.05
90937,1.84
90938,1.45
90939,0.95
90940,0.7
90941,0.67
90942,0.27
90943,1.0
90944,1.9
90945,0.76
90946,0.62
90947,0.11
90948,1.02
90949,0.85
90950,1.02
90951,0.25
90952,0.3
90953,1.33
90954,0.04
90955,0.27
90956,0.49
90957,0.56
90958,0.28
90959,0.97
90960,1.95
90961,1.44
90962,0.57
90963,0.56
90964,1.29
90965,1.1
90966,1.63
90967,1.62
90968,1.87
90969,1.95
90970,1.55
90971,0.25
90972,1.97
90973,0.66
90974,0.98
90975,1.93
90976,1.37
90977,1.53
90978,0.16
90979,1.21
90980,0.91
90981,0.02
90982,0.97
90983,1.14
90984,1.65
90985,0.39
90986,0.12
90987,1.28
90988,0.33
90989,0.39
90990,0.13
90991,0.47
90992,1.63
90993,1.96
90994,1.38
90995,0.78
90996,1.48
90997,0.45
90998,0.95
90999,1.1
91000,1.21
91001,1.64
91002,1.08
91003,1.15
91004,1.74
91005,1.08
91006,0.24
91007,1.94
91008,0.67
91009,0.81
91010,1.15
91011,0.24
91012,1.67
91013,0.84
91014,1.77
91015,1.1
91016,0.89
91017,1.14
91018,0.94
91019,0.27
91020,1.27
91021,1.07
91022,0.33
91023,0.3
91024,1.34
91025,0.64
91026,0.02
91027,0.92
91028,0.71
91029,0.77
91030,0.08
91031,1.15
91032,0.57
91033,1.16
91034,0.07
91035,0.48
91036,1.18
91037,0.06
91038,0.17
91039,1.33
91040,0.01
91041,0.86
91042,1.02
91043,0.71
91044,0.05
91045,1.72
91046,1.24
91047,0.38
91048,1.34
91049,1.08
91050,1.74
91051,1.13
91052,1.15
91053,1.45
91054,0.69
91055,1.22
91056,0.63
91057,0.93
91058,0.87
91059,1.39
91060,0.38
91061,1.41
91062,1.87
91063,1.16
91064,1.62
91065,0.94
91066,1.4
91067,0.33
91068,1.8
91069,0.1
91070,1.96
91071,1.41
91072,0.12
91073,0.99
91074,1.98
91075,0.2
91076,0.75
91077,1.53
91078,1.82
91079,0.42
91080,1.33
91081,1.4
91082,0.55
91083,1.13
91084,0.09
91085,0.16
91086,1.71
91087,0.46
91088,1.0
91089,0.4
91090,1.32
91091,1.02
91092,1.84
91093,0.32
91094,1.1
91095,0.71
91096,0.01
91097,0.48
91098,0.01
91099,1.21
91100,0.41
91101,0.36
91102,0.97
91103,1.11
91104,1.6
91105,0.88
91106,0.36
91107,0.88
91108,0.53
91109,0.43
91110,0.14
91111,0.11
91112,1.69
91113,1.01
91114,1.93
91115,1.18
91116,0.28
91117,0.57
91118,1.23
91119,0.48
91120,1.32
91121,1.34
91122,0.02
91123,1.04
91124,0.22
91125,0.1
91126,0.47
91127,1.81
91128,1.8
91129,1.66
91130,0.7
91131,0.37
91132,0.65
91133,0.04
91134,0.42
91135,0.72
91136,1.06
91137,1.04
91138,0.0
91139,0.01
91140,0.44
91141,1.25
91142,1.43
91143,0.26
91144,0.14
91145,0.84
91146,0.5
91147,1.02
91148,0.34
91149,1.42
91150,1.43
91151,1.98
91152,0.57
91153,1.22
91154,1.25
91155,0.37
91156,1.21
91157,0.74
91158,0.12
91159,0.35
91160,0.06
91161,1.01
91162,0.89
91163,0.29
91164,0.69
91165,0.01
91166,0.22
91167,1.91
91168,0.66
91169,0.14
91170,1.56
91171,0.61
91172,0.36
91173,0.31
91174,1.21
91175,0.67
91176,0.17
91177,1.62
91178,0.73
91179,0.58
91180,0.98
91181,1.08
91182,0.56
91183,0.86
91184,0.15
91185,1.83
91186,0.2
91187,1.55
91188,1.66
91189,1.54
91190,0.0
91191,0.42
91192,0.27
91193,0.42
91194,1.4
91195,1.76
91196,1.04
91197,1.98
91198,1.87
91199,0.74
91200,0.53
91201,1.0
91202,0.67
91203,0.95
91204,0.78
91205,1.74
91206,0.13
91207,0.26
91208,0.42
91209,0.13
91210,1.45
91211,1.79
91212,0.64
91213,0.71
91214,0.76
91215,0.48
91216,0.03
91217,0.37
91218,0.0
91219,1.03
91220,1.9
91221,1.52
91222,1.74
91223,1.48
91224,1.67
91225,0.49
91226,0.68
91227,1.83
91228,1.19
91229,0.74
91230,0.18
91231,0.19
91232,0.26
91233,0.74
91234,0.87
91235,1.26
91236,0.89
91237,1.71
91238,0.6
91239,0.14
91240,0.04
91241,1.43
91242,1.33
91243,0.4
91244,1.88
91245,1.39
91246,1.51
91247,1.5
91248,0.48
91249,0.66
91250,1.85
91251,1.42
91252,1.08
91253,0.24
91254,1.46
91255,0.97
91256,0.25
91257,1.1
91258,1.36
91259,0.95
91260,0.17
91261,0.25
91262,0.85
91263,1.77
91264,1.81
91265,1.09
91266,1.62
91267,0.18
91268,0.47
91269,1.58
91270,0.18
91271,1.92
91272,0.9
91273,0.14
91274,0.77
91275,1.79
91276,1.31
91277,1.25
91278,1.3
91279,0.87
91280,0.41
91281,0.71
91282,1.58
91283,1.85
91284,0.69
91285,1.23
91286,1.29
91287,1.39
91288,0.05
91289,1.97
91290,0.69
91291,1.63
91292,1.86
91293,0.53
91294,1.69
91295,1.69
91296,1.65
91297,1.56
91298,0.1
91299,0.97
91300,0.57
91301,1.12
91302,1.29
91303,1.42
91304,0.2
91305,0.79
91306,1.34
91307,1.58
91308,1.48
91309,1.19
91310,1.78
91311,1.13
91312,1.84
91313,1.92
91314,1.83
91315,2.0
91316,1.45
91317,0.05
91318,1.49
91319,0.81
91320,1.09
91321,0.06
91322,1.99
91323,1.12
91324,1.56
91325,1.78
91326,1.74
91327,1.02
91328,0.87
91329,0.12
91330,1.77
91331,0.71
91332,0.72
91333,0.33
91334,0.2
91335,0.81
91336,1.06
91337,1.02
91338,0.48
91339,0.97
91340,1.86
91341,1.34
91342,2.0
91343,0.05
91344,1.58
91345,1.45
91346,0.06
91347,1.51
91348,1.01
91349,1.74
91350,1.11
91351,0.1
91352,0.31
91353,1.24
91354,0.78
91355,0.04
91356,0.36
91357,1.22
91358,0.88
91359,0.81
91360,0.44
91361,1.07
91362,1.59
91363,1.97
91364,0.92
91365,0.95
91366,1.62
91367,1.48
91368,1.95
91369,1.83
91370,0.92
91371,0.54
91372,1.9
91373,0.76
91374,1.51
91375,1.68
91376,1.96
91377,1.17
91378,1.66
91379,0.14
91380,1.35
91381,1.19
91382,0.38
91383,0.04
91384,1.83
91385,0.91
91386,1.59
91387,0.07
91388,0.04
91389,1.07
91390,0.08
91391,0.86
91392,1.5
91393,0.42
91394,0.02
91395,1.42
91396,0.99
91397,0.63
91398,1.28
91399,0.58
91400,0.26
91401,1.35
91402,1.99
91403,1.08
91404,1.31
91405,1.5
91406,1.37
91407,1.84
91408,0.07
91409,0.95
91410,0.03
91411,1.7
91412,1.51
91413,1.23
91414,0.38
91415,0.59
91416,0.85
91417,1.67
91418,1.96
91419,1.96
91420,0.55
91421,0.98
91422,1.94
91423,0.3
91424,0.68
91425,0.42
91426,0.82
91427,0.96
91428,0.88
91429,1.59
91430,0.66
91431,1.3
91432,0.41
91433,1.71
91434,0.15
91435,0.43
91436,1.6
91437,0.66
91438,1.04
91439,0.66
91440,0.74
91441,0.8
91442,0.78
91443,1.62
91444,0.66
91445,1.83
91446,1.38
91447,0.79
91448,1.91
91449,1.41
91450,0.26
91451,0.8
91452,0.55
91453,1.18
91454,1.11
91455,0.7
91456,1.63
91457,1.47
91458,0.25
91459,1.45
91460,1.78
91461,0.24
91462,0.47
91463,1.99
91464,0.46
91465,1.62
91466,0.35
91467,1.69
91468,1.94
91469,1.24
91470,1.57
91471,0.19
91472,1.01
91473,1.57
91474,1.98
91475,0.99
91476,1.19
91477,0.5
91478,1.53
91479,1.35
91480,0.66
91481,1.45
91482,0.9
91483,0.62
91484,1.37
91485,0.17
91486,0.06
91487,0.9
91488,1.18
91489,1.74
91490,1.88
91491,1.2
91492,0.94
91493,1.23
91494,0.5
91495,0.44
91496,0.28
91497,1.68
91498,0.74
91499,1.12
91500,1.24
91501,0.25
91502,0.01
91503,1.63
91504,0.4
91505,1.71
91506,1.03
91507,0.81
91508,0.75
91509,0.44
91510,0.3
91511,1.69
91512,0.07
91513,1.42
91514,1.61
91515,1.19
91516,0.22
91517,1.92
91518,0.02
91519,1.05
91520,0.75
91521,0.47
91522,1.02
91523,1.06
91524,0.35
91525,0.78
91526,1.43
91527,1.4
91528,1.02
91529,1.38
91530,0.21
91531,1.1
91532,0.4
91533,1.47
91534,0.25
91535,1.75
91536,1.71
91537,0.22
91538,0.36
91539,0.67
91540,1.16
91541,1.15
91542,1.64
91543,0.57
91544,1.6
91545,1.39
91546,1.98
91547,0.12
91548,1.09
91549,0.53
91550,0.13
91551,0.01
91552,0.89
91553,1.15
91554,0.34
91555,0.57
91556,1.81
91557,0.39
91558,1.13
91559,1.74
91560,1.53
91561,1.46
91562,0.01
91563,1.0
91564,1.59
91565,1.87
91566,1.49
91567,1.85
91568,0.1
91569,0.68
91570,1.01
91571,1.07
91572,1.85
91573,0.3
91574,0.07
91575,0.41
91576,1.61
91577,0.1
91578,0.4
91579,0.5
91580,1.7
91581,1.71
91582,0.02
91583,0.92
91584,1.64
91585,0.99
91586,0.7
91587,0.87
91588,0.44
91589,0.85
91590,1.71
91591,0.07
91592,1.33
91593,1.4
91594,0.22
91595,0.08
91596,0.42
91597,1.22
91598,0.98
91599,0.77
91600,1.72
91601,0.02
91602,1.82
91603,0.17
91604,0.12
91605,1.97
91606,0.34
91607,0.54
91608,1.36
91609,1.65
91610,0.92
91611,0.4
91612,0.76
91613,1.8
91614,1.85
91615,0.39
91616,0.31
91617,0.88
91618,0.94
91619,0.96
91620,1.87
91621,1.02
91622,0.46
91623,0.54
91624,0.16
91625,1.67
91626,1.17
91627,0.59
91628,1.01
91629,0.33
91630,0.47
91631,1.4
91632,0.06
91633,0.43
91634,1.29
91635,0.93
91636,0.89
91637,0.83
91638,1.13
91639,1.62
91640,0.38
91641,1.83
91642,0.12
91643,0.09
91644,1.51
91645,1.88
91646,1.64
91647,1.63
91648,1.56
91649,1.27
91650,1.59
91651,0.51
91652,1.14
91653,1.16
91654,1.21
91655,1.46
91656,1.35
91657,0.11
91658,0.52
91659,1.84
91660,0.85
91661,0.77
91662,0.1
91663,0.95
91664,1.29
91665,1.85
91666,0.59
91667,0.22
91668,0.45
91669,1.75
91670,0.28
91671,0.13
91672,0.77
91673,0.87
91674,0.52
91675,0.96
91676,0.85
91677,1.81
91678,0.9
91679,1.26
91680,0.5
91681,0.12
91682,1.43
91683,0.43
91684,1.12
91685,0.82
91686,0.47
91687,0.61
91688,1.75
91689,0.31
91690,1.64
91691,1.99
91692,0.6
91693,0.49
91694,1.41
91695,0.06
91696,1.12
91697,1.91
91698,1.44
91699,1.64
91700,1.25
91701,0.31
91702,0.27
91703,1.48
91704,0.74
91705,0.03
91706,1.97
91707,1.13
91708,1.92
91709,0.88
91710,0.13
91711,1.37
91712,0.55
91713,1.23
91714,1.26
91715,0.54
91716,1.49
91717,1.96
91718,0.43
91719,1.02
91720,1.5
91721,1.13
91722,1.51
91723,0.02
91724,0.92
91725,1.09
91726,0.32
91727,0.19
91728,1.42
91729,2.0
91730,0.48
91731,0.57
91732,0.22
91733,1.81
91734,0.92
91735,1.41
91736,1.07
